date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2018-10-08,21.65,17.16,128.19,58.69,312.67,17.72,32.41,45.71,13.12,133.03,6.38,66.26,36.46,23.62,41.02,30.79,23.27,17.12,27.27,67.12,15.42,8.21,64.73,25.9,26.63,19.47,28.47,14.63,33.93,23.11,12.83,26.41,,12.78,8.69,11.9,19.0,,,9.1,69.22,28.46,4.69,30.8,17.92,63.91,190.55,46.45,17.96
2018-10-09,22.1,17.97,130.18,56.51,310.59,17.48,32.61,47.7,12.91,130.23,6.19,65.88,36.49,24.16,43.02,29.33,22.79,17.06,27.21,65.7,15.52,8.27,62.78,25.52,26.76,19.56,27.98,14.45,34.05,23.22,12.66,25.68,,12.64,8.51,11.9,18.67,,,9.25,69.85,28.64,4.8,31.01,17.95,58.88,185.57,46.74,18.19
2018-10-10,23.37,18.44,133.02,57.66,331.01,17.71,35.8,52.57,13.85,132.98,6.39,68.23,36.51,24.05,43.55,31.41,22.98,16.79,27.58,67.23,15.68,8.37,63.41,26.65,27.26,19.09,28.15,14.66,34.95,23.78,12.65,26.78,,12.85,8.62,11.94,18.88,,,10.45,69.07,30.21,4.89,30.29,18.03,61.94,189.02,46.69,17.87
2018-10-11,22.47,17.67,132.84,57.34,326.32,17.32,33.59,50.05,14.44,128.59,6.7,66.58,35.17,23.51,43.1,31.1,22.19,16.11,27.17,66.5,15.41,7.99,63.35,25.98,26.51,18.35,27.64,14.07,34.27,23.31,12.09,26.36,,12.75,8.88,11.84,18.63,,,10.12,67.21,29.71,4.65,29.35,17.93,61.19,186.61,45.59,17.71
2018-10-12,23.39,18.22,134.12,59.32,328.6,17.99,34.92,52.95,14.55,130.7,6.96,68.82,35.55,24.57,42.95,33.25,22.61,15.73,27.79,67.86,15.53,8.37,65.16,26.62,27.51,18.5,28.68,14.77,35.86,23.49,12.72,27.94,,12.84,9.14,12.02,19.3,,,10.06,67.65,30.3,4.83,28.44,17.89,63.25,189.6,46.9,17.89
2018-10-15,24.79,18.11,134.24,58.81,323.9,17.97,33.84,53.38,14.84,131.18,7.14,67.79,36.98,24.31,44.99,32.6,22.68,16.01,28.16,67.06,15.47,8.55,63.36,26.11,27.08,19.05,29.44,14.66,35.96,23.13,12.4,27.53,,12.87,9.29,12.0,19.52,,,10.09,68.72,31.07,4.78,28.9,17.91,63.41,183.74,45.83,18.1
2018-10-16,25.63,18.79,131.4,59.62,330.81,17.9,33.98,53.45,14.97,132.48,7.28,68.14,36.52,24.37,45.11,32.0,22.87,16.02,27.94,68.41,15.54,8.51,64.18,26.72,26.97,18.95,29.46,14.53,36.12,23.29,12.87,27.41,,12.82,9.61,11.94,19.93,,,10.38,69.04,31.14,4.8,29.09,18.53,63.68,194.2,46.38,18.05
2018-10-17,26.3,17.69,133.14,59.22,323.62,17.47,32.31,49.78,14.54,130.01,6.87,66.23,36.56,24.68,44.96,30.57,22.28,16.35,27.69,67.53,15.07,8.4,64.84,26.23,26.7,19.22,29.85,14.07,36.13,23.04,12.57,26.4,,12.73,9.41,12.06,19.72,,,9.74,67.98,30.57,4.65,28.6,18.58,62.85,191.93,46.01,18.28
2018-10-19,27.44,17.78,132.87,58.11,316.04,17.22,32.55,49.55,14.13,129.47,6.83,66.5,36.18,24.26,44.74,30.08,22.1,15.3,27.59,67.22,14.56,8.38,65.52,26.29,26.24,18.63,30.16,14.14,36.83,22.93,12.27,25.9,,12.62,9.31,12.06,18.86,,,9.77,69.87,30.05,4.65,28.36,17.81,61.96,189.86,44.61,18.28
2018-10-22,27.4,17.78,134.19,56.46,315.76,17.54,31.53,48.97,14.4,128.77,6.53,66.7,35.94,24.29,44.16,31.19,21.66,15.65,28.03,66.49,14.66,8.27,65.79,27.26,24.13,18.53,30.07,13.81,35.76,22.94,12.15,26.11,,12.89,9.05,12.06,18.2,,,9.84,69.52,29.53,4.57,28.21,17.45,60.86,188.28,42.8,18.22
2018-10-23,27.57,17.98,135.48,53.55,316.15,17.74,31.04,48.23,14.8,128.83,6.49,65.56,35.52,24.46,43.36,30.96,20.86,15.19,27.83,65.45,14.62,8.1,64.43,26.9,24.52,17.92,29.8,13.52,36.08,22.83,12.08,25.96,,12.9,9.02,12.18,18.07,,,9.73,65.96,28.88,4.57,27.33,17.23,61.13,185.63,41.32,17.48
2018-10-24,27.24,17.71,133.46,55.83,316.91,16.98,32.38,53.51,14.4,142.33,6.78,64.07,35.46,24.45,42.67,31.47,20.44,15.66,27.93,66.32,14.5,8.48,65.83,26.83,25.32,17.71,29.99,13.69,36.16,23.18,12.19,25.95,,12.75,9.16,12.14,17.91,,,10.19,65.37,29.07,4.61,27.4,17.21,62.18,185.32,41.81,17.47
2018-10-25,27.98,17.23,131.47,56.45,315.2,16.99,32.24,54.05,14.18,133.18,6.67,63.46,34.76,24.89,41.9,30.73,19.82,16.04,27.61,65.43,14.47,8.2,65.24,26.66,24.82,17.68,29.97,13.75,36.43,22.85,12.15,25.77,,12.69,9.02,12.2,17.66,,,10.49,64.0,29.38,4.57,27.47,16.8,62.16,183.88,41.37,18.02
2018-10-26,27.11,17.14,128.3,55.99,302.08,17.24,32.43,54.14,15.01,134.26,6.63,63.6,34.46,24.79,42.15,30.33,19.17,15.43,27.5,65.42,14.52,8.16,64.68,26.3,24.06,17.27,29.27,13.13,35.59,22.77,12.05,25.75,,12.45,8.81,12.02,17.9,,,10.37,63.47,28.78,4.62,26.67,16.85,63.39,185.57,41.85,18.13
2018-10-29,27.93,18.4,135.41,56.26,318.37,17.48,32.49,55.1,14.69,132.53,6.68,64.53,36.25,25.34,44.4,29.85,19.77,15.74,27.01,66.58,14.76,8.27,64.46,29.12,23.52,17.57,29.54,13.22,34.96,23.98,12.41,26.06,,12.43,8.99,12.09,18.63,,,10.49,65.7,29.1,4.81,27.73,17.13,65.18,187.47,42.53,18.64
2018-10-30,27.49,18.18,138.22,56.27,316.12,17.53,32.38,54.55,15.28,131.85,6.41,65.12,34.84,24.33,45.47,29.25,20.33,16.04,26.82,67.24,14.89,8.26,66.13,28.81,22.71,17.98,29.07,13.06,34.53,24.17,12.35,25.67,,12.46,8.88,11.87,18.11,,,10.83,64.38,30.07,4.73,28.09,17.67,65.24,186.24,42.8,18.52
2018-10-31,27.64,17.97,135.2,57.87,327.19,17.79,32.46,55.15,15.82,131.74,6.63,67.46,35.92,23.47,44.57,30.41,21.06,16.85,26.81,67.69,14.83,8.13,67.32,29.58,23.72,18.71,29.19,13.2,34.38,24.67,12.68,25.36,,12.48,8.89,11.86,18.18,,,11.27,66.47,28.82,4.64,28.73,19.18,66.35,184.89,43.25,18.73
2018-11-01,28.46,17.94,138.91,57.28,338.29,17.82,32.35,55.97,16.58,132.26,6.83,66.73,35.13,23.02,43.15,30.59,21.36,16.11,26.81,67.73,14.99,8.53,66.74,29.48,24.37,18.17,28.91,13.33,34.09,25.23,12.52,25.73,,12.27,8.95,12.02,18.09,,,11.74,65.5,28.8,4.67,28.69,18.58,67.12,186.55,44.51,18.65
2018-11-02,28.55,18.8,136.71,58.65,343.06,18.23,33.18,55.17,16.16,136.11,7.28,66.95,34.65,23.06,42.48,31.54,21.41,16.04,27.33,70.29,15.55,8.87,68.01,29.54,25.66,18.05,29.52,13.72,34.81,25.83,12.97,27.35,,12.35,9.13,12.11,18.41,,,12.13,65.5,28.79,4.81,28.36,17.82,68.42,188.16,46.1,18.01
2018-11-05,27.4,18.58,137.98,58.52,350.79,18.33,33.45,54.62,16.17,136.63,7.03,68.31,32.14,23.31,42.43,31.37,21.56,16.3,27.43,72.57,15.29,8.94,68.08,29.14,24.74,18.15,29.14,13.76,34.7,25.67,12.84,27.51,,12.0,8.99,11.87,18.68,,,12.05,65.48,29.08,4.84,28.03,17.96,67.85,185.11,46.65,18.33
2018-11-06,26.74,18.35,133.57,58.25,341.26,18.34,33.58,54.16,16.2,137.46,6.87,68.39,30.3,23.45,42.96,31.38,21.5,16.43,27.29,72.3,15.33,8.95,67.74,29.43,24.56,18.16,28.9,13.64,34.57,25.93,12.89,27.12,,12.05,9.06,12.0,18.91,,,11.74,66.36,28.28,4.83,28.65,17.91,66.48,186.84,46.27,18.38
2018-11-07,26.95,18.39,134.09,58.84,340.93,18.47,33.8,54.36,16.23,138.01,6.95,68.39,30.44,23.54,43.0,31.51,21.68,16.47,27.45,73.38,15.51,9.01,68.24,29.66,24.7,18.41,29.18,13.64,34.85,25.97,13.13,27.32,,12.11,9.11,12.06,19.02,,,11.84,66.7,28.47,4.86,28.79,17.98,66.78,189.89,46.74,18.4
2018-11-09,27.04,19.03,136.11,60.94,344.49,18.47,34.24,54.98,16.78,135.08,7.15,68.69,30.08,23.67,42.07,31.29,21.93,16.41,27.28,72.97,15.87,8.81,69.43,29.74,24.88,17.97,28.89,13.52,34.89,26.02,13.16,27.92,,12.07,9.08,12.23,18.73,,,11.9,68.44,27.71,4.8,28.3,18.24,66.59,188.39,47.18,18.37
2018-11-12,26.06,18.53,134.69,60.15,340.76,18.19,33.33,52.72,16.16,133.48,7.01,68.82,30.36,23.27,42.34,30.51,21.74,16.55,26.94,72.32,15.24,8.46,68.67,29.36,24.85,18.1,28.54,13.4,35.44,26.0,12.93,27.17,,11.94,9.06,11.86,18.5,,,11.77,67.53,28.4,4.89,28.38,18.68,70.29,186.61,46.06,18.29
2018-11-13,26.37,18.83,135.5,60.44,347.36,18.28,33.46,52.89,16.09,134.08,7.3,69.48,30.14,23.42,42.74,32.33,22.13,16.49,27.03,72.46,15.46,8.54,69.37,30.07,24.73,18.14,28.85,13.54,35.82,26.45,13.08,27.41,,12.26,9.08,11.74,18.83,,,11.77,64.35,29.09,4.94,28.68,18.77,70.5,188.16,47.33,18.45
2018-11-14,26.15,18.71,138.39,62.11,344.21,18.36,33.5,53.1,16.29,135.77,7.61,68.98,29.65,23.43,42.93,32.33,22.14,15.92,27.45,72.99,15.29,8.47,71.21,30.55,25.19,17.8,28.81,13.21,34.71,26.33,12.74,28.25,,12.3,9.34,11.86,18.81,,,11.99,59.58,28.76,4.94,27.88,18.06,70.09,190.92,48.41,18.36
2018-11-15,26.48,19.52,149.54,62.01,351.74,18.3,33.62,54.2,16.45,137.17,7.75,69.55,29.63,23.21,43.15,33.31,20.43,15.78,27.69,72.33,15.69,8.62,70.82,30.83,25.17,17.89,28.61,13.4,35.71,26.59,12.69,28.67,,12.02,9.22,11.93,18.79,,,12.2,59.0,29.29,4.94,27.76,18.43,72.33,191.18,48.36,18.28
2018-11-16,26.25,19.59,146.15,62.15,348.2,18.49,34.21,55.6,15.79,149.95,7.76,71.09,30.29,23.25,43.42,34.41,21.01,16.32,28.1,71.53,15.9,8.49,70.12,30.63,24.99,17.74,28.82,13.03,35.9,26.6,12.71,28.14,,12.04,9.07,12.0,19.31,,,11.95,59.54,29.34,4.81,27.97,18.77,72.38,190.8,48.97,18.45
2018-11-19,26.36,19.76,145.15,61.72,346.24,18.38,34.39,54.65,15.97,151.79,7.78,71.59,30.15,23.29,44.32,34.63,21.46,16.6,28.24,69.82,16.0,8.65,70.63,30.2,25.6,17.76,29.65,13.09,36.11,26.95,12.93,28.41,,11.96,8.97,12.1,19.7,,,11.81,60.89,29.65,4.88,28.2,18.89,72.31,190.78,49.83,18.83
2018-11-20,26.04,20.03,141.33,61.47,344.19,18.29,34.17,55.09,15.8,149.59,7.78,70.39,29.72,23.06,42.82,34.21,21.17,16.11,28.22,70.37,15.89,8.19,70.32,29.82,25.93,17.48,29.58,12.77,35.94,26.87,12.95,28.11,,11.66,8.89,12.02,19.48,,,11.54,60.19,28.56,4.72,27.84,18.3,71.91,187.67,49.14,18.17
2018-11-21,26.18,20.36,143.76,62.29,352.16,17.86,35.15,56.26,16.03,149.92,7.87,71.77,29.8,23.01,45.61,33.69,21.82,15.73,28.31,70.95,15.63,8.23,70.15,29.73,25.74,16.87,29.36,12.68,36.15,26.66,12.73,28.46,,11.56,8.81,11.61,19.06,,,11.47,61.04,28.97,4.62,26.86,17.81,72.78,186.18,49.97,17.77
2018-11-22,25.77,20.75,143.87,61.83,345.25,17.77,34.37,55.13,15.94,147.74,7.71,71.82,29.56,22.63,45.73,33.54,21.3,15.63,28.12,71.51,15.66,8.05,69.54,29.34,25.45,16.92,29.23,12.44,35.96,26.81,12.35,28.41,,11.41,8.84,11.47,18.89,,,11.18,60.25,28.56,4.52,26.87,17.81,71.94,184.77,48.82,17.37
2018-11-26,25.59,20.8,148.12,63.48,354.52,18.17,34.46,55.43,16.31,150.76,7.88,71.82,29.8,22.11,44.85,33.17,21.35,15.97,28.74,72.03,16.51,8.07,72.4,29.7,26.01,16.94,29.77,12.35,35.96,27.04,12.38,28.96,,11.31,8.51,11.64,19.01,,,10.73,58.51,28.79,4.45,27.37,17.91,71.99,191.38,48.94,18.01
2018-11-27,25.88,20.8,146.11,63.01,351.26,17.83,35.32,56.38,15.84,147.87,8.08,72.14,29.55,22.21,45.38,33.12,21.74,16.33,28.94,71.45,15.88,8.11,71.95,29.55,26.44,17.41,29.68,12.1,36.05,27.22,12.44,29.32,,11.39,8.48,11.64,19.32,,,10.65,56.57,28.8,4.38,28.02,17.9,71.82,192.41,49.49,17.65
2018-11-28,25.69,20.6,145.91,62.29,352.78,17.86,34.95,55.85,15.09,141.54,7.71,71.26,29.41,21.86,45.09,32.15,21.24,16.65,29.29,71.77,16.1,7.97,71.91,29.92,26.85,18.16,29.41,12.01,35.65,26.69,12.39,29.04,,11.21,8.29,11.75,19.74,,,10.96,55.67,28.57,4.39,29.41,17.99,72.5,194.43,49.48,17.55
2018-11-29,27.63,20.85,147.61,63.51,354.72,18.68,36.1,58.02,14.42,142.94,7.91,72.49,29.95,21.77,46.54,32.72,21.52,16.18,29.88,71.4,16.19,8.28,73.41,30.18,27.64,18.02,29.97,12.35,37.26,27.05,12.8,28.93,,11.12,8.16,11.51,20.01,,,11.4,55.49,28.94,4.47,29.06,17.73,73.17,196.32,49.81,17.81
2018-11-30,26.83,20.61,149.86,63.31,351.54,18.83,36.0,58.74,14.16,141.27,7.81,75.78,30.87,21.6,47.72,32.56,21.88,16.2,29.84,72.13,16.4,8.35,72.81,29.6,27.16,18.19,29.78,12.22,37.91,27.24,13.09,29.37,,10.97,8.14,11.49,20.0,,,11.18,56.43,28.92,4.44,29.18,18.2,72.83,192.56,49.43,18.36
2018-12-03,27.11,21.18,153.1,62.97,351.01,18.77,36.03,58.07,14.49,144.09,7.8,73.98,30.58,21.96,46.76,32.78,21.84,16.25,29.63,72.48,16.32,8.6,75.78,29.62,27.57,18.27,29.49,12.25,37.67,27.14,12.6,29.82,,11.33,8.27,11.72,19.81,,,11.25,52.16,28.41,4.51,29.39,18.38,73.55,188.82,50.01,18.57
2018-12-04,26.46,21.07,147.34,62.53,350.14,18.96,36.46,58.88,14.27,143.55,8.04,73.94,31.19,22.24,47.4,32.55,21.36,16.54,29.24,72.49,16.48,8.61,75.04,29.83,27.23,18.68,29.37,12.19,37.64,27.0,12.25,29.6,,11.19,8.48,11.94,19.74,,,11.12,50.73,27.71,4.51,29.81,18.66,72.57,191.03,49.81,18.95
2018-12-05,25.59,21.12,145.88,62.54,345.48,18.96,35.45,57.73,14.06,140.96,7.93,73.94,30.16,21.63,46.83,31.71,20.87,16.78,29.43,72.11,16.39,8.17,76.72,29.28,26.69,18.57,28.69,11.84,37.22,26.52,11.89,28.96,,11.03,8.34,11.7,19.79,,,10.87,47.3,28.0,4.34,29.75,18.74,72.29,190.8,49.05,19.03
2018-12-06,24.48,20.52,140.86,60.92,337.11,18.64,34.04,56.31,13.91,136.99,7.83,71.39,29.41,21.22,46.3,30.9,20.08,16.16,29.4,72.08,16.25,8.04,74.78,28.97,26.12,18.22,28.45,11.88,36.26,26.23,11.77,27.64,,10.93,8.13,11.7,19.25,,,10.69,48.13,27.53,4.28,29.54,17.96,71.15,186.38,47.76,18.76
2018-12-07,24.86,21.05,143.25,62.02,339.3,19.11,35.13,57.55,13.62,136.97,7.84,71.85,29.32,20.88,47.2,31.12,20.27,15.36,29.55,71.37,16.46,8.07,75.73,29.35,26.08,18.61,28.56,11.76,39.31,26.62,11.94,28.04,,10.78,8.09,11.65,19.42,,,10.58,47.11,27.32,4.27,29.58,17.9,72.0,186.44,48.6,18.85
2018-12-10,23.28,20.25,139.41,59.93,331.63,18.69,34.2,55.45,13.21,132.91,7.95,71.26,29.26,21.0,47.16,31.17,19.97,15.04,29.29,70.05,16.35,8.04,74.55,28.86,25.87,18.24,28.18,11.44,36.82,26.01,11.76,28.18,,10.65,7.96,11.43,18.67,,,10.56,45.7,26.22,4.22,29.29,17.74,71.26,184.05,46.67,18.47
2018-12-11,24.7,20.05,139.79,62.26,339.47,18.79,35.0,56.17,13.39,130.79,7.87,71.65,29.61,21.35,47.61,31.49,20.22,15.28,28.88,69.95,16.31,7.98,74.51,28.57,25.85,18.38,28.63,11.71,37.44,25.89,11.96,28.0,,10.74,8.02,11.5,18.8,,,11.07,48.37,26.83,4.2,29.65,17.93,73.3,192.41,47.88,18.55
2018-12-12,25.38,21.11,144.02,62.6,348.29,19.54,35.97,57.73,13.64,137.69,7.93,73.07,30.33,21.78,45.33,33.0,20.5,15.51,29.24,71.51,17.49,8.17,76.34,29.16,26.33,18.49,28.77,11.76,38.01,26.63,12.43,28.64,,11.0,8.22,11.64,19.02,,,11.18,49.42,28.17,4.36,29.9,18.19,73.05,195.34,48.6,18.67
2018-12-13,25.37,20.92,144.8,62.1,347.81,19.45,36.99,57.62,14.35,136.59,8.07,75.14,30.08,21.57,45.52,32.42,20.95,15.61,29.46,70.4,17.81,8.13,77.03,29.13,26.8,19.02,28.69,11.59,38.84,27.12,12.57,29.4,,11.03,8.32,11.64,18.96,,,11.34,48.35,28.1,4.29,29.39,18.29,74.17,201.03,48.8,19.15
2018-12-14,25.54,20.78,147.9,63.07,348.46,19.36,37.1,57.55,14.01,143.86,8.32,74.96,29.78,21.79,45.43,32.99,21.4,15.34,29.38,71.65,17.79,8.12,77.23,29.32,26.7,19.24,28.74,11.4,38.59,26.84,12.54,29.37,,11.22,8.52,11.84,19.05,,,11.4,48.18,28.09,4.3,29.5,18.37,73.17,201.01,49.49,18.84
2018-12-17,25.68,20.94,144.2,62.83,346.71,19.49,36.56,57.28,14.24,142.04,8.44,75.62,29.89,22.17,45.8,32.96,21.38,15.51,29.87,71.49,17.64,8.32,76.82,29.87,27.19,18.93,29.16,11.66,37.56,26.77,12.52,29.65,,11.42,8.6,12.28,19.35,,,11.57,48.22,27.78,4.39,29.56,18.56,73.47,202.9,49.55,19.21
2018-12-18,25.7,21.02,145.27,63.77,347.98,19.48,36.95,58.62,14.35,143.21,8.51,75.75,29.85,22.21,46.26,33.2,21.58,15.73,29.94,71.36,17.7,8.31,76.41,30.19,27.29,18.44,28.99,11.88,38.01,27.16,12.76,29.8,,11.55,8.57,12.52,19.47,,,11.61,49.65,27.79,4.42,29.47,18.28,73.29,200.4,49.53,18.95
2018-12-19,26.05,21.19,147.48,65.86,360.48,19.64,38.47,60.11,14.74,145.42,8.71,77.19,29.95,22.13,45.82,33.32,21.6,15.28,29.77,70.46,17.74,8.38,76.58,30.54,26.84,18.12,29.54,12.1,37.65,27.28,12.96,30.42,,11.71,8.6,12.69,19.47,,,12.34,48.55,27.8,4.42,29.18,18.29,72.99,200.23,50.48,19.27
2018-12-20,25.89,21.15,150.18,67.06,355.59,19.8,38.47,59.99,15.36,142.65,8.94,75.8,29.69,22.09,46.07,33.51,20.93,15.32,29.97,70.4,18.04,8.26,76.14,30.18,26.85,18.18,29.46,12.01,37.98,27.59,13.17,29.93,,11.67,8.62,12.62,19.33,,,12.26,49.15,27.8,4.39,28.97,18.25,72.8,200.69,49.93,18.85
2018-12-21,25.91,20.36,148.39,65.3,348.79,19.26,38.2,59.98,15.03,138.75,9.02,74.58,29.49,22.29,45.72,32.82,20.62,15.24,29.6,70.04,17.84,8.27,74.87,29.52,26.23,17.61,28.84,11.98,37.7,27.0,12.93,28.89,,11.77,8.62,12.56,18.85,,,11.62,48.72,28.49,4.36,28.1,17.94,70.7,202.7,49.24,18.22
2018-12-24,25.78,20.36,150.4,63.83,345.51,18.69,37.68,59.37,14.96,139.29,8.79,74.12,29.61,21.9,45.57,32.29,20.41,14.97,29.17,70.02,17.01,8.04,74.08,29.4,26.0,17.69,28.76,11.37,38.05,26.71,13.05,28.86,,11.44,8.58,12.37,18.66,,,11.61,48.61,28.97,4.31,28.44,18.0,69.12,199.66,48.41,18.48
2018-12-26,26.22,21.23,149.78,64.11,348.03,18.76,38.67,59.43,15.09,144.4,8.82,73.85,29.36,21.79,45.96,32.11,20.7,15.05,29.76,69.96,17.04,8.07,74.37,29.65,25.91,17.55,28.83,11.52,38.35,27.05,13.04,29.02,,11.38,8.51,12.46,18.81,,,11.8,47.38,28.91,4.3,28.0,17.88,69.85,198.59,49.38,18.45
2018-12-27,26.4,21.65,147.25,64.56,346.94,18.77,38.47,59.89,14.65,142.71,8.78,73.52,29.56,22.06,45.35,31.99,20.56,15.15,29.52,71.02,16.8,8.14,75.34,29.64,26.03,17.9,29.26,11.39,38.1,27.1,13.17,28.75,,11.59,8.69,12.54,19.19,,,11.87,47.1,29.11,4.25,28.3,18.28,69.73,198.59,49.22,18.52
2018-12-28,26.27,21.84,147.14,64.25,351.15,18.64,39.06,60.99,14.95,142.65,8.72,74.07,29.79,21.37,45.96,32.17,20.83,15.3,29.77,70.43,16.76,8.25,75.64,30.06,26.35,17.91,29.41,11.59,38.14,27.37,13.3,28.77,,11.71,8.73,12.57,19.28,,,11.85,48.71,29.21,4.3,28.11,18.41,72.48,207.7,49.49,18.67
2018-12-31,26.18,21.85,149.09,64.58,348.26,18.66,38.9,61.23,14.96,140.82,8.74,74.48,29.65,21.23,45.86,32.21,20.86,15.4,29.75,70.39,16.66,8.35,75.54,30.01,26.62,17.96,29.35,11.93,38.6,27.34,13.31,28.62,,11.65,8.7,12.67,19.21,,,12.0,49.31,29.02,4.37,28.06,18.65,73.13,208.22,49.32,18.71
2019-01-01,25.57,21.93,150.05,64.51,352.42,18.7,39.17,61.5,14.87,143.98,8.84,74.18,29.85,21.3,45.7,32.26,21.06,15.32,30.12,70.25,16.79,8.22,74.77,30.31,26.56,18.13,29.46,11.82,38.42,27.42,12.8,28.66,,11.62,8.62,12.76,19.2,,,11.9,49.66,28.98,4.32,28.21,18.54,72.9,208.02,49.55,18.48
2019-01-02,25.18,21.49,149.14,65.07,348.34,18.46,38.34,60.51,15.26,140.89,8.62,74.51,29.37,20.87,45.59,29.44,20.6,15.11,29.84,71.12,16.35,7.92,74.08,30.38,26.24,18.24,29.24,11.23,38.11,27.11,12.28,27.86,,11.49,8.53,12.45,18.95,,,11.57,50.41,28.39,4.14,28.51,18.36,73.22,204.05,49.51,18.41
2019-01-03,24.8,21.31,150.08,65.3,341.54,18.53,38.34,59.87,15.1,141.27,8.49,74.97,29.25,20.72,45.18,28.11,20.2,15.14,29.61,71.15,16.18,7.72,74.24,30.27,25.97,18.24,29.06,10.99,37.95,26.53,11.89,27.62,,11.21,8.26,12.31,18.72,,,11.16,49.95,27.78,4.03,28.16,17.82,73.15,201.21,48.2,18.41
2019-01-04,24.8,21.54,153.2,65.19,348.09,18.75,38.5,59.63,15.62,145.31,8.66,74.65,29.27,20.86,45.57,27.96,20.36,14.88,29.69,71.55,16.04,7.78,73.96,30.43,25.77,18.02,29.28,11.2,38.34,26.39,12.01,27.73,,11.39,8.46,12.49,18.82,,,11.25,49.69,28.28,4.09,27.82,17.56,72.93,200.83,48.38,18.35
2019-01-07,24.59,21.51,151.91,65.66,358.12,18.23,38.48,59.11,15.54,146.43,8.56,75.16,29.34,20.68,44.85,27.58,20.73,15.03,29.73,71.46,15.88,7.7,74.1,30.64,25.95,18.31,29.35,11.27,38.3,26.31,12.08,28.22,,11.62,8.58,12.66,18.92,,,11.38,49.35,28.43,4.07,28.13,17.73,74.16,201.72,48.53,18.34
2019-01-08,24.95,21.35,148.05,65.91,365.67,18.48,38.7,58.73,15.45,148.37,8.48,73.86,29.32,20.57,45.06,27.88,21.13,15.09,29.49,71.76,15.94,7.62,73.51,31.68,26.26,18.26,29.62,11.43,37.75,26.28,11.97,28.52,,11.49,8.56,12.59,18.92,,,11.54,51.32,28.46,4.12,28.07,17.79,74.32,204.02,48.4,18.41
2019-01-09,24.28,21.27,150.17,65.95,376.46,18.5,38.43,58.43,15.71,150.74,8.19,73.93,29.12,20.52,45.63,28.23,21.1,14.98,29.68,72.0,15.77,7.59,74.1,31.85,26.66,18.43,30.26,11.31,38.04,26.36,12.02,28.72,,11.46,8.43,12.6,19.03,,,11.71,51.4,28.12,4.02,27.97,17.89,74.86,201.26,47.17,18.61
2019-01-10,24.57,21.43,152.3,65.68,372.61,18.69,38.27,58.21,15.71,152.0,8.08,73.85,29.3,20.55,45.58,28.59,20.72,14.94,29.56,73.95,15.67,7.53,74.15,31.62,26.06,18.53,30.18,11.25,37.47,26.48,12.14,28.34,,11.58,8.31,12.48,18.97,,,11.48,50.93,28.33,4.03,28.0,17.91,75.94,203.51,47.18,18.42
2019-01-11,24.63,21.26,153.16,66.02,374.44,18.66,38.27,58.2,15.65,151.01,8.12,74.03,29.12,20.48,45.37,28.53,20.57,15.01,29.61,73.93,15.56,7.6,73.45,31.55,25.22,18.63,30.78,11.23,37.58,26.04,12.05,28.06,,11.57,8.4,12.39,18.81,,,11.51,50.9,28.03,3.97,27.31,18.03,75.36,204.34,46.59,18.59
2019-01-14,24.12,21.11,156.71,65.32,370.34,18.51,38.25,58.91,15.58,149.43,8.07,74.44,29.22,20.36,45.2,28.49,20.55,14.96,29.47,71.28,15.39,7.61,73.22,31.11,24.7,19.13,30.67,11.04,37.23,25.36,11.99,28.4,,11.38,8.33,12.28,18.79,,,11.31,51.64,28.24,3.95,26.88,17.53,75.22,205.66,46.67,17.68
2019-01-15,24.17,21.71,157.48,66.13,371.12,18.7,39.1,60.28,15.34,152.2,8.23,76.12,29.39,20.52,45.48,28.71,20.6,15.13,29.75,70.45,15.63,7.69,74.3,31.06,24.89,19.8,30.9,11.36,37.28,25.5,12.03,28.2,,11.4,8.42,12.27,19.35,,,11.5,51.83,28.35,3.98,27.69,18.21,76.06,205.09,47.3,18.65
2019-01-16,24.14,21.94,159.67,65.37,373.03,18.64,38.83,59.49,15.12,150.49,8.36,75.92,29.2,20.46,45.87,28.84,20.87,14.98,29.73,70.45,15.46,7.69,73.58,31.27,25.41,20.08,30.64,11.14,36.95,25.52,12.02,28.02,,11.44,8.49,12.24,19.46,,,11.5,51.98,28.63,3.98,27.72,18.05,75.51,203.33,48.04,19.04
2019-01-17,24.23,22.24,160.3,65.36,380.14,18.72,38.19,58.7,14.83,149.63,8.55,76.67,29.09,20.46,45.91,28.33,20.92,15.24,29.9,71.06,15.59,7.6,72.71,31.22,25.35,19.99,30.63,11.24,37.48,25.6,12.16,28.12,,11.33,8.42,12.37,19.43,,,11.12,48.86,28.86,3.97,28.08,18.19,75.53,204.2,47.53,18.97
