date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2019-05-28,157.65,412.65,1190.8,1364.35,808.4,2988.0,812.85,340.98,37.58,339.23,577.95,250.7,530.39,2079.01,,907.34,535.65,604.05,424.95,201.85,1776.9,434.3,1657.45,728.1,278.19,,292.95,302.2,1574.5,670.55,7054.65,,555.26,132.6,175.3,106.99,605.17,698.75,360.05,221.34,412.75,237.3,50.71,2073.75,737.15,1231.55,180.25,374.75,4772.95,141.48
2019-05-29,155.15,406.55,1203.3,1358.25,804.7,2925.5,813.17,340.92,37.4,332.56,564.35,250.7,522.15,2042.38,,906.89,542.5,604.22,425.65,199.3,1780.85,423.3,1640.45,727.8,277.42,,280.55,302.78,1552.45,672.15,6891.45,,560.3,130.9,171.55,106.96,600.28,680.0,348.65,216.2,423.8,234.35,49.33,2107.55,738.85,1234.65,176.35,377.15,4719.85,142.85
2019-05-30,158.1,409.3,1203.0,1374.6,807.55,2945.0,822.69,348.17,37.8,340.31,561.95,252.95,530.48,1989.15,,907.84,539.1,609.89,435.6,198.55,1784.25,426.2,1644.05,733.55,277.95,,276.6,307.07,1558.6,661.7,6867.7,,566.03,135.1,169.45,107.55,607.92,679.9,353.55,219.77,412.75,236.85,48.79,2146.3,735.0,1240.6,175.15,383.3,4758.9,144.0
2019-05-31,154.75,416.4,1238.8,1407.3,808.3,2925.9,818.79,346.71,37.22,342.37,558.85,253.5,535.67,1994.78,,882.59,546.28,606.34,441.65,197.0,1788.5,423.7,1676.3,737.75,268.22,,271.7,304.43,1557.55,647.05,6869.85,,574.91,133.25,171.95,106.48,608.1,694.25,352.5,226.89,409.85,244.0,48.83,2196.55,760.35,1235.75,172.6,392.1,4760.1,143.2
2019-06-03,159.05,424.75,1357.3,1459.25,812.65,3034.6,834.81,351.11,37.07,346.25,568.25,260.9,544.82,1994.81,,891.51,557.6,614.28,444.0,199.4,1839.7,422.9,1691.35,744.65,268.22,,274.55,306.25,1559.4,653.4,7022.9,,584.32,133.1,172.15,108.59,621.84,695.6,355.45,227.91,416.8,244.95,49.76,2242.3,757.6,1266.25,174.5,412.0,4762.3,145.65
2019-06-04,157.6,425.55,1332.3,1421.5,822.8,2983.9,831.28,353.11,37.72,345.91,562.65,263.4,533.07,2004.34,,882.99,542.92,613.08,442.7,197.8,1815.6,419.1,1686.3,735.3,268.89,,274.2,306.27,1569.8,650.75,7051.8,,577.62,135.05,170.6,108.53,617.93,698.4,352.4,227.1,411.15,253.45,49.76,2183.1,748.3,1248.0,173.25,412.05,4692.0,146.88
2019-06-06,153.15,426.3,1342.15,1428.55,807.7,2991.65,812.52,345.3,35.62,347.28,559.8,269.15,531.46,2008.38,,866.11,539.6,605.84,442.25,194.85,1837.75,411.55,1670.85,735.6,265.52,,266.7,302.85,1515.9,634.1,6988.7,,580.16,136.55,169.4,109.94,606.82,696.35,336.9,207.63,404.15,252.5,48.46,2166.1,738.0,1269.45,169.7,403.7,4571.2,145.75
2019-06-07,151.35,425.2,1398.2,1418.35,804.0,2961.4,820.23,350.95,36.1,350.52,549.5,265.55,516.14,1999.78,,868.0,539.8,611.91,451.4,194.8,1830.75,416.6,1661.2,739.1,265.04,,262.4,302.36,1513.85,644.05,6948.25,,575.19,135.15,167.5,107.86,601.13,698.45,342.05,212.92,399.25,257.0,48.21,2181.75,750.75,1268.95,169.5,403.5,4572.85,147.52
2019-06-10,149.95,425.75,1379.1,1422.6,814.15,2989.8,830.45,351.96,35.9,356.75,554.55,259.3,525.85,2013.15,,877.46,545.6,610.05,450.15,198.25,1852.5,416.1,1657.5,753.5,269.04,,266.85,300.52,1532.1,646.95,6969.95,,584.92,135.0,164.65,109.29,603.07,699.1,344.3,209.69,402.05,252.7,48.6,2231.5,768.2,1277.0,166.2,401.7,4597.85,148.55
2019-06-11,153.6,426.3,1379.95,1425.5,814.8,2987.15,827.07,355.18,36.82,356.56,559.85,258.75,521.17,2013.2,,886.57,553.95,612.1,445.3,199.6,1839.8,421.35,1675.9,754.9,269.47,,273.35,301.54,1524.3,636.85,6978.3,,581.15,135.3,169.25,108.93,607.64,701.0,347.1,216.27,389.95,255.35,49.25,2252.8,762.1,1284.95,170.75,402.6,4584.75,148.85
2019-06-12,153.2,424.95,1381.75,1425.45,813.55,2944.5,824.56,350.58,35.67,353.27,561.6,257.0,517.94,2010.59,,884.78,554.05,606.76,440.95,199.3,1847.1,418.0,1650.95,753.8,269.57,,271.25,296.7,1509.25,632.2,6852.0,,584.78,134.4,170.85,107.52,609.01,699.95,344.0,208.16,391.4,255.15,50.58,2260.9,747.95,1288.85,169.05,401.2,4569.1,149.0
2019-06-13,153.1,424.95,1374.3,1429.45,820.15,2922.65,829.23,354.45,36.68,357.05,564.6,255.6,517.65,2016.2,,901.02,550.45,611.17,452.0,199.65,1845.5,419.6,1676.15,742.65,270.19,,274.35,300.8,1517.55,641.05,6784.7,,580.69,134.9,168.95,109.04,606.77,699.35,346.5,211.21,389.75,253.85,50.26,2254.1,744.1,1295.45,167.4,392.75,4570.2,149.2
2019-06-14,152.45,426.4,1370.6,1412.75,801.2,2872.55,823.52,351.84,36.93,346.79,555.6,255.15,513.03,1976.7,,895.44,543.5,608.78,448.15,198.25,1822.95,417.75,1645.9,740.45,267.74,,271.25,294.77,1526.3,637.25,6747.4,,574.45,132.75,169.3,109.46,602.34,699.55,343.8,211.42,392.55,247.05,50.18,2254.5,740.25,1281.9,164.2,394.6,4501.75,149.4
2019-06-17,147.9,422.85,1361.05,1401.95,777.7,2836.2,812.13,346.65,36.33,337.66,545.15,255.3,510.83,1972.79,,875.87,537.45,605.5,443.35,193.6,1818.05,414.2,1642.55,740.55,264.8,,260.2,292.07,1498.75,625.05,6581.65,,574.04,132.25,164.4,109.15,586.22,700.0,337.85,198.37,382.9,245.7,47.31,2249.2,736.55,1256.05,158.75,391.55,4455.3,149.57
2019-06-18,147.95,421.4,1354.7,1380.05,775.75,2855.6,824.62,350.93,36.6,338.79,547.6,260.35,518.25,1973.19,,876.17,544.8,604.31,441.7,189.95,1809.6,422.15,1662.65,750.15,264.9,,263.55,292.37,1505.3,625.9,6439.0,,572.88,132.4,166.15,111.26,585.63,704.05,340.05,204.8,378.45,247.8,47.23,2250.85,741.55,1257.5,158.3,396.3,4511.45,149.0
2019-06-19,142.8,407.7,1351.75,1381.15,770.7,2822.9,825.7,352.55,35.87,334.81,533.7,257.05,510.17,1979.07,,878.56,542.05,607.09,437.15,190.05,1811.7,419.8,1609.15,751.9,266.92,,260.55,299.56,1505.15,615.15,6424.65,,580.59,134.65,167.35,112.67,583.96,696.3,338.85,207.1,375.2,245.3,49.41,2259.9,735.6,1275.1,154.65,414.9,4485.0,147.02
2019-06-20,148.45,401.2,1374.3,1392.05,771.4,2897.3,841.78,358.26,36.87,342.13,551.3,260.35,512.96,1979.31,,897.23,543.67,606.59,440.45,194.3,1805.05,433.4,1582.25,754.9,266.73,,269.25,303.67,1557.1,627.15,6616.75,,585.9,134.55,172.0,113.03,592.83,698.45,345.15,213.31,390.5,255.85,50.1,2277.95,725.55,1306.6,159.25,414.0,4576.05,143.48
2019-06-21,146.8,402.0,1348.25,1383.0,771.05,2875.55,839.24,356.58,37.17,337.46,551.55,254.25,510.31,1971.92,,894.19,538.12,603.55,438.15,197.65,1766.65,430.8,1552.1,750.2,264.08,,267.15,297.96,1539.75,627.45,6417.25,,580.04,134.55,170.95,112.44,584.94,699.95,349.4,214.05,382.8,261.8,49.76,2249.85,740.45,1292.35,158.9,408.85,4595.15,142.93
2019-06-24,147.75,406.0,1344.65,1376.15,762.85,2816.9,835.47,354.54,38.25,338.74,549.9,256.75,502.68,1909.82,,883.14,538.95,604.49,440.1,198.2,1764.45,429.45,1555.05,745.5,266.01,,257.8,294.12,1541.0,634.85,6459.9,,585.6,135.6,165.2,111.97,577.13,710.6,353.2,217.12,383.45,259.95,48.62,2275.5,728.25,1300.05,159.3,426.05,4574.8,141.95
2019-06-25,150.85,405.65,1324.85,1363.1,781.65,2843.7,834.61,357.98,37.97,342.18,550.05,258.35,507.21,1911.69,,898.58,539.5,607.17,437.5,202.5,1756.45,433.65,1603.45,748.1,268.17,,267.05,296.78,1535.0,641.65,6522.5,,585.29,138.45,166.2,113.4,592.42,674.35,356.55,218.05,385.75,259.15,49.8,2267.8,724.35,1318.15,160.45,431.8,4596.05,142.65
2019-06-26,153.8,414.95,1307.95,1359.95,788.6,2868.7,841.05,362.8,38.13,339.18,556.55,260.3,515.79,1915.19,,915.51,539.38,616.97,441.75,208.35,1761.0,438.65,1575.8,739.2,267.11,,277.15,298.12,1551.2,643.5,6480.3,,590.12,140.05,167.55,117.93,591.64,717.45,358.15,214.28,399.45,272.65,51.06,2254.2,718.1,1309.05,161.1,432.4,4597.4,143.07
2019-06-27,152.85,406.5,1312.45,1361.4,800.45,2865.85,844.39,364.22,38.32,342.22,551.95,259.4,513.12,1947.93,,918.15,531.38,615.58,455.15,206.1,1774.4,440.95,1583.35,730.55,263.36,,277.35,296.32,1550.9,657.9,6486.7,,590.14,140.15,170.6,116.83,582.5,726.95,362.15,214.09,402.8,273.8,51.07,2252.55,701.95,1329.2,165.85,445.4,4599.15,141.05
2019-06-28,150.5,410.2,1359.2,1358.15,808.55,2827.05,852.47,368.11,37.5,340.26,553.45,253.8,510.09,1913.88,,910.48,532.33,610.94,464.05,207.05,1787.6,437.1,1557.95,732.0,263.69,,276.6,295.42,1553.2,655.35,6534.65,,595.63,141.35,167.75,116.38,572.88,723.7,361.25,210.55,400.95,269.7,50.44,2227.2,706.6,1334.7,162.55,440.95,4555.85,140.25
2019-07-01,154.1,413.25,1370.7,1353.85,810.45,2911.95,852.1,369.9,36.95,342.08,555.8,249.25,530.97,1962.53,,916.36,524.55,621.39,469.5,208.9,1780.2,439.0,1581.1,731.3,264.75,,275.75,296.24,1556.65,660.0,6507.85,,593.44,142.55,161.0,116.47,580.08,735.9,361.55,205.52,405.35,271.55,50.69,2239.55,704.65,1323.2,168.0,454.2,4526.65,141.0
2019-07-02,154.7,414.05,1356.05,1345.75,802.6,2883.55,847.48,371.11,37.37,347.08,555.35,252.7,525.53,2013.74,,916.16,530.0,623.75,469.8,209.35,1789.2,436.75,1563.6,740.0,263.69,,276.15,294.3,1563.85,666.25,6560.0,,598.24,142.95,165.65,116.63,584.49,749.8,364.5,208.07,395.55,271.8,50.88,2252.1,711.65,1324.0,163.75,458.6,4544.1,142.12
2019-07-03,155.6,414.9,1341.6,1352.0,806.2,2897.75,843.04,371.54,37.7,346.69,553.25,250.95,519.34,1965.01,,924.23,525.6,622.41,479.25,208.7,1784.7,435.95,1579.45,731.3,266.44,,277.4,295.0,1578.05,669.25,6533.8,,590.96,143.25,166.3,117.53,586.34,756.9,366.15,211.43,395.7,271.65,51.03,2237.65,701.1,1328.45,162.3,453.95,4561.15,141.43
2019-07-04,156.1,414.9,1325.45,1359.7,808.85,2894.8,853.76,373.25,37.87,356.06,551.55,251.1,520.48,1982.54,,937.87,520.38,620.95,489.1,206.9,1793.6,436.2,1635.75,733.8,267.35,,275.05,299.56,1571.7,672.15,6544.45,,594.22,143.45,167.1,118.24,587.0,757.4,367.4,207.12,392.1,269.65,49.53,2242.65,700.6,1290.35,165.2,449.1,4645.35,141.93
2019-07-05,147.3,402.45,1306.65,1358.7,806.1,2842.55,843.53,371.92,36.13,358.08,550.0,241.9,520.19,1964.51,,923.38,508.2,618.1,473.75,198.9,1791.4,436.35,1562.0,718.0,269.09,,266.65,303.44,1558.35,642.05,6360.0,,597.84,136.5,161.5,115.79,577.56,753.55,370.65,209.97,375.25,266.6,47.83,2163.1,681.1,1278.1,160.2,439.65,4522.05,135.93
2019-07-08,138.9,397.8,1303.25,1340.25,782.9,2777.8,759.3,341.33,33.73,349.83,538.45,232.4,519.14,1903.29,,885.03,519.53,602.4,462.75,197.6,1753.55,425.9,1571.05,717.6,267.16,,262.25,295.06,1490.35,635.85,6038.7,,590.07,129.6,152.4,113.2,572.4,759.2,355.3,201.21,366.8,263.55,46.81,2175.4,680.35,1252.45,154.55,426.6,4392.35,133.45
2019-07-09,141.15,405.0,1328.65,1321.0,786.2,2786.4,785.54,360.31,35.78,355.62,548.8,229.6,519.77,1903.86,,907.34,510.38,594.79,455.75,197.9,1740.25,428.5,1566.3,715.5,262.97,,262.35,292.57,1526.6,632.7,5945.45,,584.35,129.55,153.4,115.17,585.22,759.0,359.5,205.08,386.4,263.55,46.85,2133.35,675.9,1098.95,155.8,441.9,4498.7,132.75
2019-07-10,139.35,405.0,1318.15,1322.95,769.25,2740.4,765.82,342.9,34.62,351.94,544.95,233.35,516.93,1875.1,,909.83,509.45,597.19,455.75,193.65,1718.6,430.9,1398.05,717.25,263.02,,254.9,295.17,1499.55,621.65,5927.9,,577.52,129.05,151.65,115.48,584.65,741.95,354.2,201.54,392.2,251.65,45.48,2108.2,674.85,1101.2,151.65,435.0,4480.7,133.48
2019-07-11,141.0,412.9,1315.3,1332.45,766.4,2711.7,764.57,345.11,35.6,354.1,552.4,234.9,530.61,1903.42,,915.61,510.4,601.79,467.8,198.45,1730.9,426.55,1354.5,721.5,265.43,,267.3,296.99,1495.2,634.15,6031.2,,575.34,128.95,153.1,117.34,585.88,754.1,363.2,203.36,398.15,255.95,46.2,2102.55,665.7,1097.0,156.8,449.4,4539.1,133.88
2019-07-12,140.3,415.3,1363.25,1361.95,755.8,2722.55,772.57,337.75,35.35,349.54,556.8,231.25,525.72,1895.53,,912.42,511.95,598.47,481.75,198.85,1713.2,427.05,1356.85,726.75,264.85,,267.9,296.73,1466.85,631.9,5971.45,,583.61,127.8,149.7,116.27,585.4,780.7,363.6,203.86,407.7,257.95,47.29,2107.6,665.8,1101.2,159.3,453.55,4565.85,129.48
2019-07-15,137.95,409.1,1385.7,1353.15,749.75,2714.0,771.45,341.21,34.28,344.14,550.55,230.4,525.52,1883.39,,918.65,513.75,598.69,491.1,200.15,1716.95,422.3,1381.05,779.35,260.9,,270.95,301.62,1440.6,631.85,6079.7,,574.22,127.95,150.7,115.28,583.39,783.55,360.05,206.18,422.95,254.3,46.83,2145.7,677.9,1089.4,160.95,446.05,4597.0,129.95
2019-07-16,140.15,417.75,1390.2,1372.3,761.05,2732.45,788.17,344.87,34.35,344.29,553.55,232.8,535.3,1904.12,,926.81,509.83,597.8,491.05,199.1,1741.3,424.6,1445.25,784.85,261.86,,273.9,300.29,1461.2,622.9,6158.05,,585.43,130.95,152.25,117.51,591.12,775.85,364.35,211.27,433.3,259.55,47.67,2106.0,675.95,1114.75,170.0,445.7,4600.9,130.0
2019-07-17,138.05,417.05,1383.8,1395.9,752.6,2696.9,785.46,346.33,34.43,339.87,557.55,230.0,533.26,1843.37,,923.03,520.38,599.36,497.15,203.45,1760.7,424.7,1465.25,794.15,262.78,,271.9,306.92,1455.45,617.95,6075.7,,584.77,129.1,149.9,117.0,586.02,765.25,372.4,211.27,430.05,257.0,47.57,2117.25,690.8,1109.9,167.9,449.2,4608.95,129.8
2019-07-18,134.2,412.4,1388.05,1384.95,740.4,2630.8,784.77,346.77,32.18,336.19,547.0,220.3,531.11,1840.6,,904.11,509.27,602.97,503.55,200.55,1739.15,418.65,1458.9,792.7,262.88,,266.1,307.65,1435.2,597.4,5882.35,,579.84,127.05,143.4,115.51,576.88,740.85,363.65,204.81,426.2,255.1,46.66,2065.95,687.2,1080.0,160.75,450.05,4601.75,134.55
2019-07-19,131.4,405.5,1373.45,1369.1,729.25,2558.25,756.64,332.31,32.85,333.69,536.7,221.9,522.63,1766.4,,876.46,507.8,593.91,487.6,196.0,1720.4,410.3,1462.95,785.4,258.35,,259.05,299.78,1411.55,571.3,5769.1,,577.35,129.9,143.9,115.71,571.0,744.85,356.0,206.87,421.35,248.85,45.81,2076.95,675.05,1091.05,154.85,440.15,4522.95,132.35
2019-07-22,131.65,407.2,1364.65,1404.2,727.45,2562.9,716.24,324.66,33.5,336.24,530.95,221.4,526.5,1707.2,,888.62,509.48,574.31,490.65,202.4,1680.7,411.5,1519.2,784.4,254.59,,264.4,290.86,1403.7,564.9,5912.5,,565.23,130.85,146.65,114.81,585.4,762.15,350.85,202.32,430.25,251.6,46.56,2109.9,671.95,1085.55,156.75,425.45,4584.1,132.4
2019-07-23,134.05,399.75,1366.0,1429.35,728.0,2523.85,717.03,327.69,32.95,337.27,528.9,218.05,519.87,1709.84,,880.0,505.48,565.88,508.55,203.1,1693.35,411.95,1523.4,790.05,260.61,,263.3,298.8,1409.5,559.1,5873.75,,573.54,133.05,144.6,118.38,582.22,775.95,342.2,191.13,430.25,250.4,45.99,2112.45,671.2,1099.15,156.2,419.45,4539.45,132.25
2019-07-24,129.8,380.8,1335.45,1483.4,712.3,2522.6,706.53,317.36,32.53,332.65,518.75,216.85,519.81,1638.1,,874.97,510.65,570.22,499.55,197.25,1728.65,408.5,1595.0,786.3,260.81,,255.25,299.44,1387.35,550.0,5768.0,,573.99,131.85,143.6,118.01,575.62,772.5,339.6,180.32,425.55,249.9,44.6,2096.8,660.45,1087.4,151.25,415.15,4442.85,132.1
2019-07-25,129.4,380.35,1343.6,1495.85,723.15,2547.0,678.23,304.65,33.05,332.75,536.65,209.05,530.82,1643.69,,865.21,505.65,571.51,501.2,196.75,1736.65,409.0,1584.75,794.5,257.92,,248.65,297.01,1372.4,547.55,5756.75,,574.75,129.75,143.85,119.9,563.0,797.4,341.3,192.21,437.15,251.6,44.03,2127.9,652.5,1090.45,144.3,409.55,4460.1,131.12
2019-07-26,131.85,381.65,1363.05,1526.45,729.85,2618.65,723.3,326.46,32.88,328.73,532.1,210.65,540.99,1718.66,,871.48,500.73,569.33,499.1,198.0,1730.65,415.75,1582.45,787.0,260.37,,249.7,302.37,1392.15,564.45,5805.65,,581.16,128.8,141.9,119.0,554.91,795.1,342.6,190.21,439.95,258.35,44.55,2109.05,643.5,1106.4,147.15,407.75,4500.55,131.8
2019-07-29,129.45,373.85,1365.85,1513.25,720.25,2487.65,712.09,325.27,30.92,328.38,522.25,205.4,530.79,1638.81,,792.5,507.73,561.08,485.35,193.25,1713.3,429.35,1579.95,791.45,257.82,,241.4,300.5,1371.5,553.15,5561.25,,581.01,127.3,140.35,116.94,553.61,797.35,343.8,188.53,431.05,256.0,43.35,2130.0,646.3,1078.9,137.55,404.05,4368.95,131.2
2019-07-30,125.35,373.45,1333.6,1508.75,707.6,2463.85,707.8,324.99,32.8,339.38,520.0,199.55,512.0,1616.35,,759.53,511.8,563.06,483.1,190.1,1719.9,425.35,1544.55,792.7,258.93,,230.25,299.74,1376.35,548.75,5507.15,,576.83,127.2,138.75,117.14,539.87,797.4,327.55,188.83,410.35,249.7,41.51,2179.15,640.25,1079.2,133.45,401.15,4317.55,131.15
2019-07-31,128.8,377.55,1351.6,1521.1,674.1,2516.5,709.78,325.2,34.23,331.38,521.1,204.45,514.92,1634.81,,785.23,517.28,562.91,493.5,190.55,1726.65,424.6,1557.2,793.65,260.18,,237.45,303.91,1387.3,550.0,5469.7,,583.79,126.55,138.85,118.58,533.17,797.55,332.2,188.88,426.75,251.6,43.21,2205.7,636.25,1056.35,135.6,397.65,4346.9,132.65
2019-08-01,125.45,371.1,1365.55,1504.7,669.3,2537.65,708.2,322.21,32.92,317.93,512.45,202.45,506.75,1656.28,,771.48,510.77,555.45,487.95,182.75,1731.3,417.05,1551.6,768.85,257.63,,225.25,299.16,1358.05,548.55,5572.6,,577.35,126.85,136.9,120.38,539.57,777.0,317.15,188.51,425.1,258.75,42.0,2180.05,625.65,1057.3,129.55,421.2,4231.7,135.2
2019-08-02,128.1,375.45,1310.2,1545.2,673.85,2600.55,706.37,323.79,31.78,337.22,516.1,197.2,505.84,1690.5,,774.92,505.25,553.59,494.35,180.4,1737.45,410.6,1507.65,775.6,254.69,,225.15,301.52,1370.25,556.45,5689.35,,570.58,123.1,134.35,118.43,541.44,791.65,308.45,190.67,420.65,265.6,40.91,2205.3,636.15,1064.7,130.7,443.15,4299.05,131.82
2019-08-05,124.7,367.85,1301.65,1525.4,662.45,2619.75,698.7,316.01,30.83,351.11,518.9,200.6,502.94,1650.4,,746.48,505.55,544.81,487.15,175.75,1741.2,402.65,1491.0,776.7,250.17,,217.7,292.02,1345.8,545.45,5670.35,,585.64,121.0,131.3,113.15,522.7,790.4,300.25,189.13,417.15,260.9,39.92,2248.6,648.05,1036.8,123.75,445.05,4246.2,131.0
2019-08-06,128.2,376.95,1340.25,1565.85,679.0,2609.8,709.64,327.23,32.32,361.66,500.15,205.1,511.24,1701.07,,758.48,512.1,547.28,512.1,180.7,1744.1,410.25,1492.5,774.45,249.3,,217.55,297.06,1377.5,549.45,5833.3,,591.88,123.35,131.45,111.43,515.82,787.2,301.4,191.6,418.2,270.55,40.16,2214.9,670.6,1046.7,122.5,444.2,4357.0,129.45
2019-08-07,125.6,372.25,1314.65,1559.2,659.95,2605.1,715.24,326.58,31.62,359.35,518.3,206.1,511.36,1645.67,,735.03,511.33,546.0,518.1,176.4,1777.25,408.4,1498.95,776.1,244.24,,212.25,295.26,1360.05,518.3,5775.0,,588.87,123.05,130.5,111.85,507.18,786.55,289.9,194.45,421.05,269.4,38.19,2213.45,674.45,1028.45,117.4,437.85,4341.65,131.27
2019-08-08,130.9,373.95,1334.4,1565.9,660.1,2703.75,729.04,333.47,32.33,365.29,503.05,211.85,514.39,1681.17,,734.53,544.12,558.29,522.9,181.05,1803.1,414.4,1518.15,788.75,248.19,,221.7,300.55,1360.65,539.55,5902.25,,592.01,124.65,130.85,114.02,526.82,812.9,294.35,195.37,426.45,270.9,36.74,2258.1,680.2,1041.1,124.05,433.85,4233.15,132.88
2019-08-09,132.4,376.6,1358.8,1575.5,660.8,2707.6,750.4,341.97,32.55,364.31,484.5,207.6,514.69,1758.72,,743.54,543.15,570.5,526.75,176.2,1841.35,420.15,1530.95,789.85,244.77,,220.6,306.42,1364.6,545.55,6099.9,,599.66,123.9,130.95,113.63,531.27,801.7,291.35,203.08,422.0,265.5,36.24,2246.25,663.35,1067.0,122.05,447.05,4281.35,131.75
2019-08-13,130.3,360.55,1322.5,1573.35,649.45,2670.55,708.91,322.18,31.42,345.17,475.75,203.75,511.27,1664.5,,706.84,536.25,555.09,519.35,176.25,1824.75,410.25,1507.15,764.75,237.17,,220.15,302.28,1313.25,512.4,5815.45,,594.67,117.15,127.75,113.63,582.77,771.25,283.35,192.44,439.25,263.6,34.87,2199.45,639.15,1063.85,121.95,448.6,4181.15,129.25
2019-08-14,130.65,358.85,1360.2,1569.7,663.2,2713.9,741.52,328.99,31.68,354.54,478.3,200.5,502.39,1657.46,,731.59,538.08,557.36,517.0,180.6,1839.05,417.3,1599.5,774.8,239.53,,227.75,298.36,1333.7,523.55,5816.0,,601.83,117.6,126.85,115.4,588.94,812.15,289.75,202.97,417.15,267.0,36.47,2204.4,659.1,1084.0,120.9,444.0,4225.9,125.53
2019-08-16,132.85,357.35,1470.6,1597.45,675.65,2750.95,743.94,333.72,32.03,354.89,476.1,201.95,498.51,1660.05,,749.27,531.38,556.92,540.15,179.8,1828.65,418.95,1600.9,774.55,243.62,,227.15,299.79,1335.25,527.85,5975.05,,600.22,117.8,127.9,118.77,584.26,835.35,290.9,201.14,414.7,266.85,36.31,2165.1,659.0,1075.8,121.35,467.3,4208.0,124.6
2019-08-19,135.5,357.4,1483.95,1586.45,685.0,2725.5,737.66,332.8,32.62,354.35,475.85,198.95,501.82,1633.77,,729.45,532.03,551.71,524.55,181.15,1820.9,423.4,1617.1,777.65,242.22,,226.2,299.27,1352.2,520.55,5982.55,,603.33,118.9,126.3,116.47,590.93,849.9,286.85,202.7,426.0,268.2,35.96,2163.0,670.35,1088.95,120.8,471.7,4158.15,126.05
2019-08-20,135.65,354.95,1475.1,1595.15,672.35,2742.95,723.61,329.41,31.12,351.45,478.7,195.3,510.92,1589.57,,726.36,542.0,555.15,527.9,179.4,1843.4,416.9,1631.65,792.75,237.36,,224.85,301.02,1342.5,527.8,6190.95,,598.49,117.95,125.05,115.9,583.32,853.85,283.7,200.55,420.9,265.9,35.83,2186.75,668.9,1092.35,123.85,475.7,4033.05,126.65
2019-08-21,131.9,350.7,1466.0,1589.15,664.7,2764.8,714.59,326.14,30.65,348.36,468.05,188.8,500.6,1600.05,,696.03,535.08,556.46,530.7,177.05,1850.0,412.05,1624.8,799.45,232.5,,219.0,301.15,1310.65,520.9,6228.9,,629.71,117.9,121.2,115.26,581.04,829.45,277.4,197.18,417.0,261.45,34.3,2186.2,672.8,1065.3,112.4,471.15,3921.4,126.2
2019-08-22,126.9,345.05,1451.1,1570.2,661.15,2744.25,676.73,311.41,31.1,346.25,464.0,180.85,509.08,1552.33,,685.82,539.45,543.53,528.45,176.55,1872.1,399.1,1621.1,795.7,231.15,,217.0,295.65,1294.25,511.8,6208.55,,623.5,114.75,116.95,114.05,569.97,815.2,268.55,192.25,414.55,258.7,33.37,2216.0,682.75,1061.75,107.7,469.85,3838.15,126.03
2019-08-23,131.3,349.35,1440.85,1580.4,663.9,2749.15,688.46,317.43,33.3,349.83,465.9,188.0,508.25,1538.34,,716.6,543.5,540.67,517.2,180.25,1860.0,395.4,1645.5,802.2,227.34,,220.65,294.04,1286.5,533.25,6254.35,,621.93,118.5,122.25,113.34,583.28,821.25,271.1,196.89,427.8,265.95,34.53,2247.7,683.85,1073.5,111.05,474.8,3861.8,125.7
2019-08-26,135.2,368.2,1461.0,1597.55,683.7,2736.8,719.08,332.42,34.07,354.0,466.55,188.75,513.44,1554.82,,734.38,546.42,564.04,526.4,178.75,1876.55,411.65,1680.35,802.55,233.51,,214.1,302.56,1333.65,544.3,6255.55,,619.57,120.05,123.75,114.13,579.14,827.1,280.2,198.7,419.35,269.05,33.81,2276.3,691.15,1102.45,110.55,474.8,4038.4,124.55
2019-08-27,137.15,372.05,1475.55,1599.45,682.95,2766.5,712.65,335.77,34.55,341.88,465.35,191.85,508.14,1599.54,,721.08,546.55,564.99,555.2,181.2,1861.4,418.6,1648.6,784.65,236.4,,213.4,300.31,1356.95,554.05,6277.75,,623.62,123.2,125.6,116.18,582.82,834.25,285.7,198.69,416.75,266.4,35.09,2236.5,676.35,1123.7,120.35,472.1,4135.7,125.05
2019-08-28,135.95,365.95,1521.4,1603.15,678.2,2766.75,703.59,332.64,34.57,339.43,464.25,185.05,502.42,1629.74,,710.67,561.97,561.88,547.7,178.4,1828.1,412.95,1659.25,802.5,236.83,,205.75,296.73,1344.65,539.7,6103.4,,625.87,119.9,121.2,115.73,577.54,828.45,284.9,193.24,413.1,280.05,33.69,2239.25,690.2,1110.95,116.35,475.2,4119.8,124.62
2019-08-29,132.35,366.2,1518.35,1615.25,661.15,2757.8,697.98,329.93,34.9,337.17,465.2,189.0,505.56,1653.8,,706.04,558.88,556.74,541.7,179.7,1832.95,404.4,1656.25,806.95,232.26,,211.95,290.17,1342.45,528.0,6110.2,,635.84,123.1,123.25,115.2,567.69,835.1,274.5,188.47,434.65,274.55,33.56,2233.45,691.15,1101.8,114.3,469.25,4073.9,124.4
